sample_id,accident_class,split,window_s,sample_count,first_sample_s,last_sample_s,sample_points_s
LOCAC_69,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_7,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_70,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_71,LOCAC,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_72,LOCAC,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_73,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_74,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_75,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_76,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_77,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_78,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_79,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_8,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_80,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_81,LOCAC,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_82,LOCAC,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_83,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_84,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_85,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_86,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_87,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_88,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_89,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_9,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_90,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_91,LOCAC,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_92,LOCAC,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_93,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_94,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_95,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_96,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_97,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_98,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCAC_99,LOCAC,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_1,LOCA,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_10,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_100,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_11,LOCA,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_12,LOCA,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_13,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_14,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_15,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_16,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_17,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_18,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_19,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_2,LOCA,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_20,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_21,LOCA,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_22,LOCA,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_23,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_24,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_25,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_26,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_27,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_28,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_29,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_3,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_30,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_31,LOCA,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_32,LOCA,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_33,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_34,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_35,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_36,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_37,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_38,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_39,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_4,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_40,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_41,LOCA,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_42,LOCA,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_43,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_44,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_45,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_46,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_47,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_48,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_49,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_5,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_50,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_51,LOCA,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_52,LOCA,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_53,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_54,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_55,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_56,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_57,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_58,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_59,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_6,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_60,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_61,LOCA,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_62,LOCA,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_63,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_64,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_65,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_66,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_67,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_68,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_69,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_7,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_70,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_71,LOCA,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_72,LOCA,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_73,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_74,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_75,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_76,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_77,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_78,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_79,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_8,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_80,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_81,LOCA,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_82,LOCA,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_83,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_84,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_85,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_86,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_87,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_88,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_89,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_9,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_90,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_91,LOCA,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_92,LOCA,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_93,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_94,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_95,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_96,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_97,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_98,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LOCA_99,LOCA,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_1,LR,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_10,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_11,LR,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_12,LR,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_13,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_14,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_15,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_16,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_17,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_18,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_19,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_2,LR,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_20,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_21,LR,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_22,LR,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_23,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_24,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_25,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_26,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_27,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_28,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_29,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_3,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_30,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_31,LR,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_32,LR,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_33,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_34,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_35,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_36,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_37,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_38,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_39,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_4,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_40,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_41,LR,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_42,LR,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_43,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_44,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_45,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_46,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_47,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_48,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_49,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_5,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_50,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_51,LR,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_52,LR,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_53,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_54,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_55,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_56,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_57,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_58,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_59,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_6,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_60,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_61,LR,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_62,LR,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_63,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_64,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_65,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_66,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_67,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_68,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_69,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_7,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_70,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_71,LR,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_72,LR,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_73,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_74,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_75,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_76,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_77,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_78,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_79,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_8,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_80,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_81,LR,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_82,LR,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_83,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_84,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_85,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_86,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_87,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_88,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_89,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_9,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_90,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_91,LR,test,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_92,LR,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_93,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_94,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_95,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_96,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_97,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_98,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
LR_99,LR,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_1,MD,test,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_10,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_100,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_11,MD,test,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_12,MD,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_13,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_14,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_15,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_16,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_17,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_18,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_19,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_2,MD,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_20,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_21,MD,test,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_22,MD,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_23,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_24,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_25,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_26,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_27,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_28,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_29,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_3,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_30,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_31,MD,test,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_32,MD,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_33,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_34,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_35,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_36,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_37,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_38,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_39,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_4,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_40,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_41,MD,test,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_42,MD,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_43,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_44,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_45,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_46,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_47,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_48,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_49,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_5,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_50,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_51,MD,test,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_52,MD,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_53,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_54,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_55,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_56,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_57,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_58,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_59,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_6,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_60,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_61,MD,test,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_62,MD,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_63,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_64,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_65,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_66,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_67,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_68,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_69,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_7,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_70,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_71,MD,test,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_72,MD,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_73,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_74,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_75,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_76,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_77,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_78,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_79,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_8,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_80,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_81,MD,test,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_82,MD,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_83,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_84,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_85,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_86,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_87,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_88,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_89,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_9,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_90,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_91,MD,test,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_92,MD,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_93,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_94,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_95,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_96,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_97,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_98,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
MD_99,MD,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-1,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-10,RI,test,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-100,RI,test,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-11,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-12,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-13,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-14,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-15,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-16,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-17,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-18,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-19,RI,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-2,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-20,RI,test,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-21,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-22,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-23,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-24,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-25,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-26,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-27,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-28,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-29,RI,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-3,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-30,RI,test,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-31,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-32,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-33,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-34,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-35,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-36,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-37,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-38,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-39,RI,validation,60,6,10.0,60.0,"10,20,30,40,50,60"
RI_-4,RI,train,60,6,10.0,60.0,"10,20,30,40,50,60"
