sample_id,accident_class,operation_csv,transient_report,report_exists,report_line_count,injection_s,injection_event,scram_s,scram_event,hpi_pump_1_s,hpi_pump_1_event,hpi_pump_2_s,hpi_pump_2_event,hpsi_start_s,hpsi_start_event,first_protection_s,first_protection_event,event_parse_ok
LOCAC_20,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/20.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/20Transient Report.txt,True,13,0.5,Malfunction # 2 Fraction = 20.0 %,159.5,Reactor Scram,169.5,HPI Pump #1 Position Change: 100%,169.5,HPI Pump #2 Position Change: 100%,169.5,HPSI start low RX Press 118.1 bar,159.5,Reactor Scram,True
LOCAC_21,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/21.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/21Transient Report.txt,True,13,0.5,Malfunction # 2 Fraction = 21.0 %,157.0,Reactor Scram,167.0,HPI Pump #1 Position Change: 100%,167.0,HPI Pump #2 Position Change: 100%,167.0,HPSI start low RX Press 118.1 bar,157.0,Reactor Scram,True
LOCAC_22,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/22.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/22Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 22.0 %,154.5,Reactor Scram,164.5,HPI Pump #1 Position Change: 100%,164.5,HPI Pump #2 Position Change: 100%,164.5,HPSI start low RX Press 118.1 bar,154.5,Reactor Scram,True
LOCAC_23,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/23.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/23Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 23.0 %,152.5,Reactor Scram,162.0,HPI Pump #1 Position Change: 100%,162.0,HPI Pump #2 Position Change: 100%,162.0,HPSI start low RX Press 118.1 bar,152.5,Reactor Scram,True
LOCAC_24,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/24.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/24Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 24.0 %,150.5,Reactor Scram,160.0,HPI Pump #1 Position Change: 100%,160.0,HPI Pump #2 Position Change: 100%,160.0,HPSI start low RX Press 118.1 bar,150.5,Reactor Scram,True
LOCAC_25,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/25.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/25Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 25.0 %,148.5,Reactor Scram,158.0,HPI Pump #1 Position Change: 100%,158.0,HPI Pump #2 Position Change: 100%,158.0,HPSI start low RX Press 118.1 bar,148.5,Reactor Scram,True
LOCAC_26,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/26.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/26Transient Report.txt,True,220,0.5,Malfunction # 3 Fraction = 26.0 %,464.5,Reactor Scram,463.5,HPI Pump #1 Position Change: 100%,463.5,HPI Pump #2 Position Change: 100%,463.5,HPSI start high RB Press 1.30 bar,463.5,HPI Pump #1 Position Change: 100%,True
LOCAC_27,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/27.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/27Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 27.0 %,145.5,Reactor Scram,154.5,HPI Pump #1 Position Change: 100%,154.5,HPI Pump #2 Position Change: 100%,154.5,HPSI start low RX Press 118.1 bar,145.5,Reactor Scram,True
LOCAC_28,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/28.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/28Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 28.0 %,144.0,Reactor Scram,153.0,HPI Pump #1 Position Change: 100%,153.0,HPI Pump #2 Position Change: 100%,153.0,HPSI start low RX Press 118.1 bar,144.0,Reactor Scram,True
LOCAC_29,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/29.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/29Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 29.0 %,142.5,Reactor Scram,151.5,HPI Pump #1 Position Change: 100%,151.5,HPI Pump #2 Position Change: 100%,151.5,HPSI start low RX Press 118.1 bar,142.5,Reactor Scram,True
LOCAC_30,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/30.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/30Transient Report.txt,True,111,0.5,Malfunction # 3 Fraction = 30.0 %,417.5,Reactor Scram,416.5,HPI Pump #1 Position Change: 100%,416.5,HPI Pump #2 Position Change: 100%,416.5,HPSI start high RB Press 1.30 bar,416.5,HPI Pump #1 Position Change: 100%,True
LOCAC_31,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/31.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/31Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 31.0 %,140.0,Reactor Scram,149.0,HPI Pump #1 Position Change: 100%,149.0,HPI Pump #2 Position Change: 100%,149.0,HPSI start low RX Press 118.1 bar,140.0,Reactor Scram,True
LOCAC_32,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/32.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/32Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 32.0 %,139.0,Reactor Scram,147.5,HPI Pump #1 Position Change: 100%,147.5,HPI Pump #2 Position Change: 100%,147.5,HPSI start low RX Press 118.1 bar,139.0,Reactor Scram,True
LOCAC_33,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/33.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/33Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 33.0 %,138.0,Reactor Scram,146.5,HPI Pump #1 Position Change: 100%,146.5,HPI Pump #2 Position Change: 100%,146.5,HPSI start low RX Press 118.1 bar,138.0,Reactor Scram,True
LOCAC_34,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/34.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/34Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 34.0 %,137.0,Reactor Scram,145.5,HPI Pump #1 Position Change: 100%,145.5,HPI Pump #2 Position Change: 100%,145.5,HPSI start low RX Press 118.1 bar,137.0,Reactor Scram,True
LOCAC_35,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/35.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/35Transient Report.txt,True,16,0.5,Malfunction # 2 Fraction = 35.0 %,136.5,Reactor Scram,145.0,HPI Pump #1 Position Change: 100%,145.0,HPI Pump #2 Position Change: 100%,145.0,HPSI start low RX Press 118.1 bar,136.5,Reactor Scram,True
LOCAC_36,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/36.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/36Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 36.0 %,135.5,Reactor Scram,144.0,HPI Pump #1 Position Change: 100%,144.0,HPI Pump #2 Position Change: 100%,144.0,HPSI start low RX Press 118.1 bar,135.5,Reactor Scram,True
LOCAC_37,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/37.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/37Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 37.0 %,134.5,Reactor Scram,143.0,HPI Pump #1 Position Change: 100%,143.0,HPI Pump #2 Position Change: 100%,143.0,HPSI start low RX Press 118.1 bar,134.5,Reactor Scram,True
LOCAC_38,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/38.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/38Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 38.0 %,134.0,Reactor Scram,142.0,HPI Pump #1 Position Change: 100%,142.0,HPI Pump #2 Position Change: 100%,142.0,HPSI start low RX Press 118.1 bar,134.0,Reactor Scram,True
LOCAC_39,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/39.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/39Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 39.0 %,133.5,Reactor Scram,141.5,HPI Pump #1 Position Change: 100%,141.5,HPI Pump #2 Position Change: 100%,141.5,HPSI start low RX Press 118.1 bar,133.5,Reactor Scram,True
LOCAC_40,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/40.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/40Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 40.0 %,132.5,Reactor Scram,140.5,HPI Pump #1 Position Change: 100%,140.5,HPI Pump #2 Position Change: 100%,140.5,HPSI start low RX Press 118.1 bar,132.5,Reactor Scram,True
LOCAC_41,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/41.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/41Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 41.0 %,132.0,Reactor Scram,140.0,HPI Pump #1 Position Change: 100%,140.0,HPI Pump #2 Position Change: 100%,140.0,HPSI start low RX Press 118.1 bar,132.0,Reactor Scram,True
LOCAC_42,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/42.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/42Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 42.0 %,131.5,Reactor Scram,139.5,HPI Pump #1 Position Change: 100%,139.5,HPI Pump #2 Position Change: 100%,139.5,HPSI start low RX Press 118.1 bar,131.5,Reactor Scram,True
LOCAC_43,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/43.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/43Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 43.0 %,131.0,Reactor Scram,138.5,HPI Pump #1 Position Change: 100%,138.5,HPI Pump #2 Position Change: 100%,138.5,HPSI start low RX Press 118.1 bar,131.0,Reactor Scram,True
LOCAC_44,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/44.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/44Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 44.0 %,130.5,Reactor Scram,138.0,HPI Pump #1 Position Change: 100%,138.0,HPI Pump #2 Position Change: 100%,138.0,HPSI start low RX Press 118.1 bar,130.5,Reactor Scram,True
LOCAC_45,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/45.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/45Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 45.0 %,130.0,Reactor Scram,137.5,HPI Pump #1 Position Change: 100%,137.5,HPI Pump #2 Position Change: 100%,137.5,HPSI start low RX Press 118.1 bar,130.0,Reactor Scram,True
LOCAC_46,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/46.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/46Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 46.0 %,129.5,Reactor Scram,137.0,HPI Pump #1 Position Change: 100%,137.0,HPI Pump #2 Position Change: 100%,137.0,HPSI start low RX Press 118.1 bar,129.5,Reactor Scram,True
LOCAC_47,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/47.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/47Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 47.0 %,129.0,Reactor Scram,136.5,HPI Pump #1 Position Change: 100%,136.5,HPI Pump #2 Position Change: 100%,136.5,HPSI start low RX Press 118.1 bar,129.0,Reactor Scram,True
LOCAC_48,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/48.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/48Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 48.0 %,128.5,Reactor Scram,136.0,HPI Pump #1 Position Change: 100%,136.0,HPI Pump #2 Position Change: 100%,136.0,HPSI start low RX Press 118.1 bar,128.5,Reactor Scram,True
LOCAC_49,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/49.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/49Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 49.0 %,128.0,Reactor Scram,135.5,HPI Pump #1 Position Change: 100%,135.5,HPI Pump #2 Position Change: 100%,135.5,HPSI start low RX Press 118.1 bar,128.0,Reactor Scram,True
LOCAC_50,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/50.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/50Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 50.0 %,127.5,Reactor Scram,134.5,HPI Pump #1 Position Change: 100%,134.5,HPI Pump #2 Position Change: 100%,134.5,HPSI start low RX Press 118.1 bar,127.5,Reactor Scram,True
LOCAC_51,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/51.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/51Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 51.0 %,127.0,Reactor Scram,134.0,HPI Pump #1 Position Change: 100%,134.0,HPI Pump #2 Position Change: 100%,134.0,HPSI start low RX Press 118.1 bar,127.0,Reactor Scram,True
LOCAC_52,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/52.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/52Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 52.0 %,127.0,Reactor Scram,134.0,HPI Pump #1 Position Change: 100%,134.0,HPI Pump #2 Position Change: 100%,134.0,HPSI start low RX Press 118.1 bar,127.0,Reactor Scram,True
LOCAC_53,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/53.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/53Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 53.0 %,126.5,Reactor Scram,133.5,HPI Pump #1 Position Change: 100%,133.5,HPI Pump #2 Position Change: 100%,133.5,HPSI start low RX Press 118.1 bar,126.5,Reactor Scram,True
LOCAC_54,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/54.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/54Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 54.0 %,126.0,Reactor Scram,133.0,HPI Pump #1 Position Change: 100%,133.0,HPI Pump #2 Position Change: 100%,133.0,HPSI start low RX Press 118.1 bar,126.0,Reactor Scram,True
LOCAC_55,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/55.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/55Transient Report.txt,True,23,0.5,Malfunction # 2 Fraction = 55.0 %,125.5,Reactor Scram,132.5,HPI Pump #1 Position Change: 100%,132.5,HPI Pump #2 Position Change: 100%,132.5,HPSI start low RX Press 118.1 bar,125.5,Reactor Scram,True
LOCAC_56,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/56.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/56Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 56.0 %,125.5,Reactor Scram,132.5,HPI Pump #1 Position Change: 100%,132.5,HPI Pump #2 Position Change: 100%,132.5,HPSI start low RX Press 118.1 bar,125.5,Reactor Scram,True
LOCAC_57,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/57.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/57Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 57.0 %,125.0,Reactor Scram,132.0,HPI Pump #1 Position Change: 100%,132.0,HPI Pump #2 Position Change: 100%,132.0,HPSI start low RX Press 118.1 bar,125.0,Reactor Scram,True
LOCAC_58,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/58.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/58Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 58.0 %,125.0,Reactor Scram,131.5,HPI Pump #1 Position Change: 100%,131.5,HPI Pump #2 Position Change: 100%,131.5,HPSI start low RX Press 118.1 bar,125.0,Reactor Scram,True
LOCAC_59,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/59.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/59Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 59.0 %,124.5,Reactor Scram,131.0,HPI Pump #1 Position Change: 100%,131.0,HPI Pump #2 Position Change: 100%,131.0,HPSI start low RX Press 118.1 bar,124.5,Reactor Scram,True
LOCAC_60,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/60.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/60Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 60.0 %,124.0,Reactor Scram,130.5,HPI Pump #1 Position Change: 100%,130.5,HPI Pump #2 Position Change: 100%,130.5,HPSI start low RX Press 118.1 bar,124.0,Reactor Scram,True
LOCAC_61,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/61.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/61Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 61.0 %,124.0,Reactor Scram,130.5,HPI Pump #1 Position Change: 100%,130.5,HPI Pump #2 Position Change: 100%,130.5,HPSI start low RX Press 118.1 bar,124.0,Reactor Scram,True
LOCAC_62,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/62.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/62Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 62.0 %,123.5,Reactor Scram,130.0,HPI Pump #1 Position Change: 100%,130.0,HPI Pump #2 Position Change: 100%,130.0,HPSI start low RX Press 118.1 bar,123.5,Reactor Scram,True
LOCAC_63,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/63.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/63Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 63.0 %,123.5,Reactor Scram,130.0,HPI Pump #1 Position Change: 100%,130.0,HPI Pump #2 Position Change: 100%,130.0,HPSI start low RX Press 118.1 bar,123.5,Reactor Scram,True
LOCAC_64,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/64.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/64Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 64.0 %,123.0,Reactor Scram,129.5,HPI Pump #1 Position Change: 100%,129.5,HPI Pump #2 Position Change: 100%,129.5,HPSI start low RX Press 118.1 bar,123.0,Reactor Scram,True
LOCAC_65,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/65.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/65Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 65.0 %,123.0,Reactor Scram,129.5,HPI Pump #1 Position Change: 100%,129.5,HPI Pump #2 Position Change: 100%,129.5,HPSI start low RX Press 118.1 bar,123.0,Reactor Scram,True
LOCAC_66,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/66.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/66Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 66.0 %,122.5,Reactor Scram,129.0,HPI Pump #1 Position Change: 100%,129.0,HPI Pump #2 Position Change: 100%,129.0,HPSI start low RX Press 118.1 bar,122.5,Reactor Scram,True
LOCAC_67,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/67.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/67Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 67.0 %,122.5,Reactor Scram,128.5,HPI Pump #1 Position Change: 100%,128.5,HPI Pump #2 Position Change: 100%,128.5,HPSI start low RX Press 118.1 bar,122.5,Reactor Scram,True
LOCAC_68,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/68.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/68Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 68.0 %,122.0,Reactor Scram,128.5,HPI Pump #1 Position Change: 100%,128.5,HPI Pump #2 Position Change: 100%,128.5,HPSI start low RX Press 118.1 bar,122.0,Reactor Scram,True
LOCAC_69,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/69.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/69Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 69.0 %,122.0,Reactor Scram,128.0,HPI Pump #1 Position Change: 100%,128.0,HPI Pump #2 Position Change: 100%,128.0,HPSI start low RX Press 118.1 bar,122.0,Reactor Scram,True
LOCAC_70,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/70.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/70Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 70.0 %,122.0,Reactor Scram,128.0,HPI Pump #1 Position Change: 100%,128.0,HPI Pump #2 Position Change: 100%,128.0,HPSI start low RX Press 118.1 bar,122.0,Reactor Scram,True
LOCAC_71,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/71.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/71Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 71.0 %,121.5,Reactor Scram,127.5,HPI Pump #1 Position Change: 100%,127.5,HPI Pump #2 Position Change: 100%,127.5,HPSI start low RX Press 118.1 bar,121.5,Reactor Scram,True
LOCAC_72,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/72.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/72Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 72.0 %,121.5,Reactor Scram,127.5,HPI Pump #1 Position Change: 100%,127.5,HPI Pump #2 Position Change: 100%,127.5,HPSI start low RX Press 118.1 bar,121.5,Reactor Scram,True
LOCAC_73,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/73.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/73Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 73.0 %,121.5,Reactor Scram,127.5,HPI Pump #1 Position Change: 100%,127.5,HPI Pump #2 Position Change: 100%,127.5,HPSI start low RX Press 118.1 bar,121.5,Reactor Scram,True
LOCAC_74,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/74.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/74Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 74.0 %,121.0,Reactor Scram,127.0,HPI Pump #1 Position Change: 100%,127.0,HPI Pump #2 Position Change: 100%,127.0,HPSI start low RX Press 118.1 bar,121.0,Reactor Scram,True
LOCAC_75,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/75.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/75Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 75.0 %,121.0,Reactor Scram,127.0,HPI Pump #1 Position Change: 100%,127.0,HPI Pump #2 Position Change: 100%,127.0,HPSI start low RX Press 118.1 bar,121.0,Reactor Scram,True
LOCAC_76,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/76.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/76Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 76.0 %,121.0,Reactor Scram,126.5,HPI Pump #1 Position Change: 100%,126.5,HPI Pump #2 Position Change: 100%,126.5,HPSI start low RX Press 118.1 bar,121.0,Reactor Scram,True
LOCAC_77,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/77.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/77Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 77.0 %,120.5,Reactor Scram,126.0,HPI Pump #1 Position Change: 100%,126.0,HPI Pump #2 Position Change: 100%,126.0,HPSI start low RX Press 118.1 bar,120.5,Reactor Scram,True
LOCAC_78,LOCAC,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/78.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/78Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 78.0 %,120.5,Reactor Scram,126.0,HPI Pump #1 Position Change: 100%,126.0,HPI Pump #2 Position Change: 100%,126.0,HPSI start low RX Press 118.1 bar,120.5,Reactor Scram,True
