sample_id,accident_class,numeric_case_id,operation_csv,transient_report,report_exists,report_line_count,injection_s,injection_event,injection_parse_ok,first_protection_s,first_protection_event,first_protection_category,protection_match_count,protection_categories,protection_match_examples,event_parse_ok,parser_version
FLB_1,FLB,1,data/NuclearPowerPlantAccidentData/Operation_csv_data/FLB/1.csv,data/NuclearPowerPlantAccidentData/NPPAD/FLB/1Transient Report.txt,True,2,0.5,Malfunction # 13 Fraction = 01.0 %,True,,,,0,,,False,13_generic_taxonomy_v1
LOCAC_43,LOCAC,43,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/43.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/43Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 43.0 %,True,131.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"131 sec, Reactor Scram || 138.5 sec, HPSI start low RX Press 118.1 bar || 138.5 sec, HPI Pump #1 Position Change: 100% || 138.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_44,LOCAC,44,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/44.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/44Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 44.0 %,True,130.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"130.5 sec, Reactor Scram || 138 sec, HPSI start low RX Press 118.1 bar || 138 sec, HPI Pump #1 Position Change: 100% || 138 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_45,LOCAC,45,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/45.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/45Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 45.0 %,True,130.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"130 sec, Reactor Scram || 137.5 sec, HPSI start low RX Press 118.1 bar || 137.5 sec, HPI Pump #1 Position Change: 100% || 137.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_46,LOCAC,46,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/46.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/46Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 46.0 %,True,129.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"129.5 sec, Reactor Scram || 137 sec, HPSI start low RX Press 118.1 bar || 137 sec, HPI Pump #1 Position Change: 100% || 137 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_47,LOCAC,47,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/47.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/47Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 47.0 %,True,129.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"129 sec, Reactor Scram || 136.5 sec, HPSI start low RX Press 118.1 bar || 136.5 sec, HPI Pump #1 Position Change: 100% || 136.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_48,LOCAC,48,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/48.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/48Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 48.0 %,True,128.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"128.5 sec, Reactor Scram || 136 sec, HPSI start low RX Press 118.1 bar || 136 sec, HPI Pump #1 Position Change: 100% || 136 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_49,LOCAC,49,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/49.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/49Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 49.0 %,True,128.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"128 sec, Reactor Scram || 135.5 sec, HPSI start low RX Press 118.1 bar || 135.5 sec, HPI Pump #1 Position Change: 100% || 135.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_5,LOCAC,5,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/5.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/5Transient Report.txt,True,12,0.5,Malfunction # 2 Fraction = 05.0 %,True,418.0,Reactor Scram,reactor_scram,3,reactor_scram;hpi_pump_start,"418 sec, Reactor Scram || 427.5 sec, HPI Pump #1 Position Change: 100% || 427.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_50,LOCAC,50,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/50.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/50Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 50.0 %,True,127.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"127.5 sec, Reactor Scram || 134.5 sec, HPSI start low RX Press 118.1 bar || 134.5 sec, HPI Pump #1 Position Change: 100% || 134.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_51,LOCAC,51,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/51.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/51Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 51.0 %,True,127.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"127 sec, Reactor Scram || 134 sec, HPSI start low RX Press 118.1 bar || 134 sec, HPI Pump #1 Position Change: 100% || 134 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_52,LOCAC,52,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/52.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/52Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 52.0 %,True,127.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"127 sec, Reactor Scram || 134 sec, HPSI start low RX Press 118.1 bar || 134 sec, HPI Pump #1 Position Change: 100% || 134 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_53,LOCAC,53,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/53.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/53Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 53.0 %,True,126.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"126.5 sec, Reactor Scram || 133.5 sec, HPSI start low RX Press 118.1 bar || 133.5 sec, HPI Pump #1 Position Change: 100% || 133.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_54,LOCAC,54,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/54.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/54Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 54.0 %,True,126.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"126 sec, Reactor Scram || 133 sec, HPSI start low RX Press 118.1 bar || 133 sec, HPI Pump #1 Position Change: 100% || 133 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_55,LOCAC,55,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/55.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/55Transient Report.txt,True,23,0.5,Malfunction # 2 Fraction = 55.0 %,True,125.5,Reactor Scram,reactor_scram,7,reactor_scram;hpsi_start;hpi_pump_start;safety_relief_valve_open,"125.5 sec, Reactor Scram || 132.5 sec, HPSI start low RX Press 118.1 bar || 132.5 sec, HPI Pump #1 Position Change: 100% || 132.5 sec, HPI Pump #2 Position Change: 100% || 241.5 sec, PZR Safety Relief Valve #2 Position Change: 100% || 242 sec, PZR Safety Relief Valve #1 Position Change: 100% || 242.5 sec, PZR Safety Relief Valve #0 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_56,LOCAC,56,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/56.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/56Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 56.0 %,True,125.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"125.5 sec, Reactor Scram || 132.5 sec, HPSI start low RX Press 118.1 bar || 132.5 sec, HPI Pump #1 Position Change: 100% || 132.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_57,LOCAC,57,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/57.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/57Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 57.0 %,True,125.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"125 sec, Reactor Scram || 132 sec, HPSI start low RX Press 118.1 bar || 132 sec, HPI Pump #1 Position Change: 100% || 132 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_58,LOCAC,58,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/58.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/58Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 58.0 %,True,125.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"125 sec, Reactor Scram || 131.5 sec, HPSI start low RX Press 118.1 bar || 131.5 sec, HPI Pump #1 Position Change: 100% || 131.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_59,LOCAC,59,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/59.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/59Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 59.0 %,True,124.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"124.5 sec, Reactor Scram || 131 sec, HPSI start low RX Press 118.1 bar || 131 sec, HPI Pump #1 Position Change: 100% || 131 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_6,LOCAC,6,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/6.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/6Transient Report.txt,True,12,0.5,Malfunction # 2 Fraction = 06.0 %,True,340.5,Reactor Scram,reactor_scram,3,reactor_scram;hpi_pump_start,"340.5 sec, Reactor Scram || 351 sec, HPI Pump #1 Position Change: 100% || 351 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_60,LOCAC,60,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/60.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/60Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 60.0 %,True,124.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"124 sec, Reactor Scram || 130.5 sec, HPSI start low RX Press 118.1 bar || 130.5 sec, HPI Pump #1 Position Change: 100% || 130.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_61,LOCAC,61,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/61.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/61Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 61.0 %,True,124.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"124 sec, Reactor Scram || 130.5 sec, HPSI start low RX Press 118.1 bar || 130.5 sec, HPI Pump #1 Position Change: 100% || 130.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_62,LOCAC,62,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/62.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/62Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 62.0 %,True,123.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"123.5 sec, Reactor Scram || 130 sec, HPSI start low RX Press 118.1 bar || 130 sec, HPI Pump #1 Position Change: 100% || 130 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_63,LOCAC,63,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/63.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/63Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 63.0 %,True,123.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"123.5 sec, Reactor Scram || 130 sec, HPSI start low RX Press 118.1 bar || 130 sec, HPI Pump #1 Position Change: 100% || 130 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_64,LOCAC,64,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/64.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/64Transient Report.txt,True,17,0.5,Malfunction # 2 Fraction = 64.0 %,True,123.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"123 sec, Reactor Scram || 129.5 sec, HPSI start low RX Press 118.1 bar || 129.5 sec, HPI Pump #1 Position Change: 100% || 129.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_65,LOCAC,65,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/65.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/65Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 65.0 %,True,123.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"123 sec, Reactor Scram || 129.5 sec, HPSI start low RX Press 118.1 bar || 129.5 sec, HPI Pump #1 Position Change: 100% || 129.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_66,LOCAC,66,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/66.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/66Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 66.0 %,True,122.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"122.5 sec, Reactor Scram || 129 sec, HPSI start low RX Press 118.1 bar || 129 sec, HPI Pump #1 Position Change: 100% || 129 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_67,LOCAC,67,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/67.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/67Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 67.0 %,True,122.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"122.5 sec, Reactor Scram || 128.5 sec, HPSI start low RX Press 118.1 bar || 128.5 sec, HPI Pump #1 Position Change: 100% || 128.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_68,LOCAC,68,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/68.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/68Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 68.0 %,True,122.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"122 sec, Reactor Scram || 128.5 sec, HPSI start low RX Press 118.1 bar || 128.5 sec, HPI Pump #1 Position Change: 100% || 128.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_69,LOCAC,69,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/69.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/69Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 69.0 %,True,122.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"122 sec, Reactor Scram || 128 sec, HPSI start low RX Press 118.1 bar || 128 sec, HPI Pump #1 Position Change: 100% || 128 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_7,LOCAC,7,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/7.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/7Transient Report.txt,True,12,0.5,Malfunction # 2 Fraction = 07.0 %,True,294.0,Reactor Scram,reactor_scram,3,reactor_scram;hpi_pump_start,"294 sec, Reactor Scram || 305 sec, HPI Pump #1 Position Change: 100% || 305 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_70,LOCAC,70,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/70.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/70Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 70.0 %,True,122.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"122 sec, Reactor Scram || 128 sec, HPSI start low RX Press 118.1 bar || 128 sec, HPI Pump #1 Position Change: 100% || 128 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_71,LOCAC,71,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/71.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/71Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 71.0 %,True,121.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"121.5 sec, Reactor Scram || 127.5 sec, HPSI start low RX Press 118.1 bar || 127.5 sec, HPI Pump #1 Position Change: 100% || 127.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_72,LOCAC,72,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/72.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/72Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 72.0 %,True,121.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"121.5 sec, Reactor Scram || 127.5 sec, HPSI start low RX Press 118.1 bar || 127.5 sec, HPI Pump #1 Position Change: 100% || 127.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_73,LOCAC,73,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/73.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/73Transient Report.txt,True,18,0.5,Malfunction # 2 Fraction = 73.0 %,True,121.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"121.5 sec, Reactor Scram || 127.5 sec, HPSI start low RX Press 118.1 bar || 127.5 sec, HPI Pump #1 Position Change: 100% || 127.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_74,LOCAC,74,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/74.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/74Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 74.0 %,True,121.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"121 sec, Reactor Scram || 127 sec, HPSI start low RX Press 118.1 bar || 127 sec, HPI Pump #1 Position Change: 100% || 127 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_75,LOCAC,75,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/75.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/75Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 75.0 %,True,121.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"121 sec, Reactor Scram || 127 sec, HPSI start low RX Press 118.1 bar || 127 sec, HPI Pump #1 Position Change: 100% || 127 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_76,LOCAC,76,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/76.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/76Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 76.0 %,True,121.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"121 sec, Reactor Scram || 126.5 sec, HPSI start low RX Press 118.1 bar || 126.5 sec, HPI Pump #1 Position Change: 100% || 126.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_77,LOCAC,77,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/77.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/77Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 77.0 %,True,120.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"120.5 sec, Reactor Scram || 126 sec, HPSI start low RX Press 118.1 bar || 126 sec, HPI Pump #1 Position Change: 100% || 126 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_78,LOCAC,78,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/78.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/78Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 78.0 %,True,120.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"120.5 sec, Reactor Scram || 126 sec, HPSI start low RX Press 118.1 bar || 126 sec, HPI Pump #1 Position Change: 100% || 126 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_79,LOCAC,79,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/79.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/79Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 79.0 %,True,120.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"120.5 sec, Reactor Scram || 126 sec, HPSI start low RX Press 118.1 bar || 126 sec, HPI Pump #1 Position Change: 100% || 126 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_8,LOCAC,8,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/8.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/8Transient Report.txt,True,13,0.5,Malfunction # 2 Fraction = 08.0 %,True,263.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"263 sec, Reactor Scram || 274.5 sec, HPSI start low RX Press 118.1 bar || 274.5 sec, HPI Pump #1 Position Change: 100% || 274.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_80,LOCAC,80,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/80.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/80Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 80.0 %,True,120.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"120 sec, Reactor Scram || 125.5 sec, HPSI start low RX Press 118.1 bar || 125.5 sec, HPI Pump #1 Position Change: 100% || 125.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_81,LOCAC,81,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/81.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/81Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 81.0 %,True,120.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"120 sec, Reactor Scram || 125.5 sec, HPSI start low RX Press 118.1 bar || 125.5 sec, HPI Pump #1 Position Change: 100% || 125.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_82,LOCAC,82,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/82.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/82Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 82.0 %,True,120.0,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"120 sec, Reactor Scram || 125.5 sec, HPSI start low RX Press 118.1 bar || 125.5 sec, HPI Pump #1 Position Change: 100% || 125.5 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
LOCAC_83,LOCAC,83,data/NuclearPowerPlantAccidentData/Operation_csv_data/LOCAC/83.csv,data/NuclearPowerPlantAccidentData/NPPAD/LOCAC/83Transient Report.txt,True,19,0.5,Malfunction # 2 Fraction = 83.0 %,True,119.5,Reactor Scram,reactor_scram,4,reactor_scram;hpsi_start;hpi_pump_start,"119.5 sec, Reactor Scram || 125 sec, HPSI start low RX Press 118.1 bar || 125 sec, HPI Pump #1 Position Change: 100% || 125 sec, HPI Pump #2 Position Change: 100%",True,13_generic_taxonomy_v1
