split_type,split_id,seed,sample_id,accident_class,severity,severity_definition,partition,severity_source
random,seed_20263948,20263948,SGBTR_97,SGBTR,97.0,% of one full steam-generator-B tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGATR_61,SGATR,61.0,% of one full steam-generator-A tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,FLB_13,FLB,13.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SLBIC_20,SLBIC,20.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,FLB_6,FLB,6.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCAC_75,LOCAC,75.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGBTR_110,SGBTR,110.0,% of one full steam-generator-B tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,FLB_86,FLB,86.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGATR_77,SGATR,77.0,% of one full steam-generator-A tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCAC_52,LOCAC,52.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,RI_-17,RI,-17.0,% of rods inserted,test,NPPAD_README_case_number
random,seed_20263948,20263948,FLB_51,FLB,51.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,FLB_47,FLB,47.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGBTR_77,SGBTR,77.0,% of one full steam-generator-B tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,FLB_30,FLB,30.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGATR_78,SGATR,78.0,% of one full steam-generator-A tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCAC_73,LOCAC,73.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SLBIC_36,SLBIC,36.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SLBIC_101,SLBIC,101.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGATR_67,SGATR,67.0,% of one full steam-generator-A tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCA_73,LOCA,73.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,FLB_5,FLB,5.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCAC_69,LOCAC,69.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,RI_-15,RI,-15.0,% of rods inserted,test,NPPAD_README_case_number
random,seed_20263948,20263948,LR_75,LR,75.0,% of full load rejected,test,NPPAD_README_case_number
random,seed_20263948,20263948,SLBIC_28,SLBIC,28.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGBTR_103,SGBTR,103.0,% of one full steam-generator-B tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGBTR_74,SGBTR,74.0,% of one full steam-generator-B tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,FLB_40,FLB,40.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,FLB_32,FLB,32.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCAC_25,LOCAC,25.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGATR_79,SGATR,79.0,% of one full steam-generator-A tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCA_44,LOCA,44.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SLBIC_83,SLBIC,83.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGBTR_75,SGBTR,75.0,% of one full steam-generator-B tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,LR_85,LR,85.0,% of full load rejected,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCA_7,LOCA,7.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,FLB_15,FLB,15.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SLBIC_99,SLBIC,99.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,LR_79,LR,79.0,% of full load rejected,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCAC_27,LOCAC,27.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGATR_66,SGATR,66.0,% of one full steam-generator-A tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,SLBIC_69,SLBIC,69.0,% of 100 cm2 inside-containment steam-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCA_49,LOCA,49.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,FLB_99,FLB,99.0,% of 100 cm2 feedwater-line break,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCAC_56,LOCAC,56.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCA_57,LOCA,57.0,% of 100 cm2 hot-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGATR_96,SGATR,96.0,% of one full steam-generator-A tube rupture,test,NPPAD_README_case_number
random,seed_20263948,20263948,LOCAC_21,LOCAC,21.0,% of 100 cm2 cold-leg break,test,NPPAD_README_case_number
random,seed_20263948,20263948,SGATR_68,SGATR,68.0,% of one full steam-generator-A tube rupture,test,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_79,LOCAC,79.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_77,LOCAC,77.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_69,FLB,69.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_76,SGBTR,76.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_61,SGBTR,61.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,LR_95,LR,95.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20264957,20264957,RI_-25,RI,-25.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_47,LOCAC,47.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGATR_66,SGATR,66.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,RI_-10,RI,-10.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_59,SGBTR,59.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_44,LOCAC,44.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_89,SLBIC,89.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_17,SLBIC,17.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGATR_95,SGATR,95.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGATR_65,SGATR,65.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_32,SLBIC,32.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_72,LOCA,72.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LR_72,LR,72.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_9,LOCA,9.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LR_76,LR,76.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_60,FLB,60.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_15,FLB,15.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_38,SLBIC,38.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_83,FLB,83.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_64,SLBIC,64.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_3,LOCAC,3.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_61,LOCAC,61.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_57,FLB,57.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_60,LOCA,60.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_65,SGBTR,65.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGATR_90,SGATR,90.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGATR_61,SGATR,61.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_39,FLB,39.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_9,LOCAC,9.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_90,FLB,90.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_72,SLBIC,72.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LR_82,LR,82.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20264957,20264957,RI_-2,RI,-2.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_67,SLBIC,67.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_44,FLB,44.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_82,SGBTR,82.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_30,LOCA,30.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_70,LOCA,70.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_70,LOCAC,70.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGATR_88,SGATR,88.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_79,SGBTR,79.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_6,FLB,6.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_69,SGBTR,69.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_46,LOCAC,46.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_70,SGBTR,70.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_101,SGBTR,101.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_58,SLBIC,58.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_71,LOCAC,71.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_52,LOCAC,52.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_74,LOCAC,74.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_91,FLB,91.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_31,FLB,31.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_73,FLB,73.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_66,LOCAC,66.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,RI_-13,RI,-13.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_35,LOCA,35.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_47,SLBIC,47.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_96,SGBTR,96.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_36,SLBIC,36.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGATR_71,SGATR,71.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_58,FLB,58.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGATR_86,SGATR,86.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_69,LOCA,69.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_11,LOCA,11.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_56,LOCA,56.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_87,SGBTR,87.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_47,LOCA,47.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_97,SGBTR,97.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_63,SGBTR,63.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_97,FLB,97.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_59,FLB,59.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_45,FLB,45.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,RW_2,RW,2.0,% of rods withdrawn,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_58,LOCAC,58.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_89,SGBTR,89.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,RI_-3,RI,-3.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_16,FLB,16.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LR_88,LR,88.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_51,LOCA,51.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_33,SLBIC,33.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_76,LOCAC,76.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_34,LOCA,34.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_53,LOCA,53.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LR_97,LR,97.0,% of full load rejected,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_1,LOCAC,1.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_80,SLBIC,80.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,RI_-22,RI,-22.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_79,FLB,79.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_56,SLBIC,56.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGATR_82,SGATR,82.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGBTR_68,SGBTR,68.0,% of one full steam-generator-B tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,SGATR_98,SGATR,98.0,% of one full steam-generator-A tube rupture,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_86,FLB,86.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_55,LOCA,55.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,RI_-6,RI,-6.0,% of rods inserted,train,NPPAD_README_case_number
random,seed_20264957,20264957,FLB_95,FLB,95.0,% of 100 cm2 feedwater-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,SLBIC_52,SLBIC,52.0,% of 100 cm2 inside-containment steam-line break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCAC_18,LOCAC,18.0,% of 100 cm2 cold-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_68,LOCA,68.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
random,seed_20264957,20264957,LOCA_5,LOCA,5.0,% of 100 cm2 hot-leg break,train,NPPAD_README_case_number
