sample_id,accident_class,split,window_s,first_protection_s,protection_time_known,strict_pre_protection,sample_count,first_sample_s,last_sample_s,sample_points_s
RI_-46,RI,train,20,118.0,True,True,2,10.0,20.0,"10,20"
RI_-47,RI,train,20,118.0,True,True,2,10.0,20.0,"10,20"
RI_-48,RI,train,20,118.0,True,True,2,10.0,20.0,"10,20"
RI_-49,RI,validation,20,118.0,True,True,2,10.0,20.0,"10,20"
RI_-5,RI,train,20,658.0,True,True,2,10.0,20.0,"10,20"
RI_-50,RI,test,20,118.0,True,True,2,10.0,20.0,"10,20"
RI_-51,RI,train,20,118.0,True,True,2,10.0,20.0,"10,20"
RI_-52,RI,train,20,118.0,True,True,2,10.0,20.0,"10,20"
RI_-53,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-54,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-55,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-56,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-57,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-58,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-59,RI,validation,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-6,RI,train,20,893.5,True,True,2,10.0,20.0,"10,20"
RI_-60,RI,test,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-61,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-62,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-63,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-64,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-65,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-66,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-67,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-68,RI,train,20,117.5,True,True,2,10.0,20.0,"10,20"
RI_-69,RI,validation,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-7,RI,train,20,746.0,True,True,2,10.0,20.0,"10,20"
RI_-70,RI,test,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-71,RI,train,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-72,RI,train,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-73,RI,train,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-74,RI,train,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-75,RI,train,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-76,RI,train,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-77,RI,train,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-78,RI,train,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-79,RI,validation,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-8,RI,train,20,609.0,True,True,2,10.0,20.0,"10,20"
RI_-80,RI,test,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-81,RI,train,20,117.0,True,True,2,10.0,20.0,"10,20"
RI_-82,RI,train,20,116.0,True,True,2,10.0,20.0,"10,20"
RI_-83,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-84,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-85,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-86,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-87,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-88,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-89,RI,validation,20,,False,False,2,10.0,20.0,"10,20"
RI_-9,RI,validation,20,578.0,True,True,2,10.0,20.0,"10,20"
RI_-90,RI,test,20,,False,False,2,10.0,20.0,"10,20"
RI_-91,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-92,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-93,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-94,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-95,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-96,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-97,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-98,RI,train,20,,False,False,2,10.0,20.0,"10,20"
RI_-99,RI,validation,20,,False,False,2,10.0,20.0,"10,20"
RW_1,RW,test,20,403.5,True,True,2,10.0,20.0,"10,20"
RW_10,RW,train,20,103.0,True,True,2,10.0,20.0,"10,20"
RW_100,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_11,RW,test,20,103.0,True,True,2,10.0,20.0,"10,20"
RW_12,RW,validation,20,103.0,True,True,2,10.0,20.0,"10,20"
RW_13,RW,train,20,103.0,True,True,2,10.0,20.0,"10,20"
RW_14,RW,train,20,103.0,True,True,2,10.0,20.0,"10,20"
RW_15,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_16,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_17,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_18,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_19,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_2,RW,validation,20,362.5,True,True,2,10.0,20.0,"10,20"
RW_20,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_21,RW,test,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_22,RW,validation,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_23,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_24,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_25,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_26,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_27,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_28,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_29,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_3,RW,train,20,337.5,True,True,2,10.0,20.0,"10,20"
RW_30,RW,train,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_31,RW,test,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_32,RW,validation,20,102.5,True,True,2,10.0,20.0,"10,20"
RW_33,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_34,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_35,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_36,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_37,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_38,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_39,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_4,RW,train,20,106.0,True,True,2,10.0,20.0,"10,20"
RW_40,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_41,RW,test,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_42,RW,validation,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_43,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_44,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_45,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_46,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_47,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_48,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_49,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_5,RW,train,20,105.0,True,True,2,10.0,20.0,"10,20"
RW_50,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_51,RW,test,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_52,RW,validation,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_53,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_54,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_55,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_56,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_57,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_58,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_59,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_6,RW,train,20,104.0,True,True,2,10.0,20.0,"10,20"
RW_60,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_61,RW,test,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_62,RW,validation,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_63,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_64,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_65,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_66,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_67,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_68,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_69,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_7,RW,train,20,104.0,True,True,2,10.0,20.0,"10,20"
RW_70,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_71,RW,test,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_72,RW,validation,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_73,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_74,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_75,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_76,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_77,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_78,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_79,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_8,RW,train,20,103.5,True,True,2,10.0,20.0,"10,20"
RW_80,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_81,RW,test,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_82,RW,validation,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_83,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_84,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_85,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_86,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_87,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_88,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_89,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_9,RW,train,20,103.5,True,True,2,10.0,20.0,"10,20"
RW_90,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_91,RW,test,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_92,RW,validation,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_93,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_94,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_95,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_96,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_97,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_98,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
RW_99,RW,train,20,102.0,True,True,2,10.0,20.0,"10,20"
SGATR_1,SGATR,test,20,,False,False,2,10.0,20.0,"10,20"
SGATR_10,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_100,SGATR,train,20,695.0,True,True,2,10.0,20.0,"10,20"
SGATR_11,SGATR,test,20,,False,False,2,10.0,20.0,"10,20"
SGATR_12,SGATR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGATR_13,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_14,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_15,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_16,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_17,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_18,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_19,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_2,SGATR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGATR_20,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_21,SGATR,test,20,,False,False,2,10.0,20.0,"10,20"
SGATR_22,SGATR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGATR_23,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_24,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_25,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_26,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_27,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_28,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_29,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_3,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_30,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_31,SGATR,test,20,,False,False,2,10.0,20.0,"10,20"
SGATR_32,SGATR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGATR_33,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_34,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_35,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_36,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_37,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_38,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_39,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_4,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_40,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_41,SGATR,test,20,,False,False,2,10.0,20.0,"10,20"
SGATR_42,SGATR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGATR_43,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_44,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_45,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_46,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_47,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_48,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_49,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_5,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_50,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_51,SGATR,test,20,,False,False,2,10.0,20.0,"10,20"
SGATR_52,SGATR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGATR_53,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_54,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_55,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_56,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_57,SGATR,train,20,2483.5,True,True,2,10.0,20.0,"10,20"
SGATR_58,SGATR,train,20,2344.5,True,True,2,10.0,20.0,"10,20"
SGATR_59,SGATR,train,20,2220.0,True,True,2,10.0,20.0,"10,20"
SGATR_6,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_60,SGATR,train,20,2107.5,True,True,2,10.0,20.0,"10,20"
SGATR_61,SGATR,test,20,2007.5,True,True,2,10.0,20.0,"10,20"
SGATR_62,SGATR,validation,20,1916.5,True,True,2,10.0,20.0,"10,20"
SGATR_63,SGATR,train,20,1833.0,True,True,2,10.0,20.0,"10,20"
SGATR_64,SGATR,train,20,1756.5,True,True,2,10.0,20.0,"10,20"
SGATR_65,SGATR,train,20,1686.0,True,True,2,10.0,20.0,"10,20"
SGATR_66,SGATR,train,20,1620.0,True,True,2,10.0,20.0,"10,20"
SGATR_67,SGATR,train,20,1559.5,True,True,2,10.0,20.0,"10,20"
SGATR_68,SGATR,train,20,1502.5,True,True,2,10.0,20.0,"10,20"
SGATR_69,SGATR,train,20,1450.0,True,True,2,10.0,20.0,"10,20"
SGATR_7,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_70,SGATR,train,20,1400.5,True,True,2,10.0,20.0,"10,20"
SGATR_71,SGATR,test,20,1354.0,True,True,2,10.0,20.0,"10,20"
SGATR_72,SGATR,validation,20,1311.0,True,True,2,10.0,20.0,"10,20"
SGATR_73,SGATR,train,20,1270.0,True,True,2,10.0,20.0,"10,20"
SGATR_74,SGATR,train,20,1232.0,True,True,2,10.0,20.0,"10,20"
SGATR_75,SGATR,train,20,1196.0,True,True,2,10.0,20.0,"10,20"
SGATR_76,SGATR,train,20,1162.0,True,True,2,10.0,20.0,"10,20"
SGATR_77,SGATR,train,20,1129.5,True,True,2,10.0,20.0,"10,20"
SGATR_78,SGATR,train,20,1099.5,True,True,2,10.0,20.0,"10,20"
SGATR_79,SGATR,train,20,1070.5,True,True,2,10.0,20.0,"10,20"
SGATR_8,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_80,SGATR,train,20,1043.0,True,True,2,10.0,20.0,"10,20"
SGATR_81,SGATR,test,20,1017.0,True,True,2,10.0,20.0,"10,20"
SGATR_82,SGATR,validation,20,992.5,True,True,2,10.0,20.0,"10,20"
SGATR_83,SGATR,train,20,969.0,True,True,2,10.0,20.0,"10,20"
SGATR_84,SGATR,train,20,947.0,True,True,2,10.0,20.0,"10,20"
SGATR_85,SGATR,train,20,925.5,True,True,2,10.0,20.0,"10,20"
SGATR_86,SGATR,train,20,905.0,True,True,2,10.0,20.0,"10,20"
SGATR_87,SGATR,train,20,885.5,True,True,2,10.0,20.0,"10,20"
SGATR_88,SGATR,train,20,867.0,True,True,2,10.0,20.0,"10,20"
SGATR_89,SGATR,train,20,849.5,True,True,2,10.0,20.0,"10,20"
SGATR_9,SGATR,train,20,,False,False,2,10.0,20.0,"10,20"
SGATR_90,SGATR,train,20,832.0,True,True,2,10.0,20.0,"10,20"
SGATR_91,SGATR,test,20,816.0,True,True,2,10.0,20.0,"10,20"
SGATR_92,SGATR,validation,20,800.5,True,True,2,10.0,20.0,"10,20"
SGATR_93,SGATR,train,20,785.5,True,True,2,10.0,20.0,"10,20"
SGATR_94,SGATR,train,20,771.0,True,True,2,10.0,20.0,"10,20"
SGATR_95,SGATR,train,20,757.0,True,True,2,10.0,20.0,"10,20"
SGATR_96,SGATR,train,20,743.5,True,True,2,10.0,20.0,"10,20"
SGATR_97,SGATR,train,20,731.0,True,True,2,10.0,20.0,"10,20"
SGATR_98,SGATR,train,20,718.5,True,True,2,10.0,20.0,"10,20"
SGATR_99,SGATR,train,20,706.5,True,True,2,10.0,20.0,"10,20"
SGBTR_1,SGBTR,test,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_10,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_100,SGBTR,train,20,694.5,True,True,2,10.0,20.0,"10,20"
SGBTR_101,SGBTR,test,20,683.5,True,True,2,10.0,20.0,"10,20"
SGBTR_102,SGBTR,validation,20,673.0,True,True,2,10.0,20.0,"10,20"
SGBTR_103,SGBTR,train,20,662.5,True,True,2,10.0,20.0,"10,20"
SGBTR_104,SGBTR,train,20,652.5,True,True,2,10.0,20.0,"10,20"
SGBTR_105,SGBTR,train,20,643.0,True,True,2,10.0,20.0,"10,20"
SGBTR_106,SGBTR,train,20,633.5,True,True,2,10.0,20.0,"10,20"
SGBTR_107,SGBTR,train,20,624.5,True,True,2,10.0,20.0,"10,20"
SGBTR_108,SGBTR,train,20,616.0,True,True,2,10.0,20.0,"10,20"
SGBTR_109,SGBTR,train,20,607.0,True,True,2,10.0,20.0,"10,20"
SGBTR_11,SGBTR,test,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_110,SGBTR,train,20,599.0,True,True,2,10.0,20.0,"10,20"
SGBTR_12,SGBTR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_13,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_14,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_15,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_16,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_17,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_18,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_19,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_2,SGBTR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_20,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_21,SGBTR,test,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_22,SGBTR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_23,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_24,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_25,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_26,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_27,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_28,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_29,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_3,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_30,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_31,SGBTR,test,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_32,SGBTR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_33,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_34,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_35,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_36,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_37,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_38,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_39,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_4,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_40,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_41,SGBTR,test,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_42,SGBTR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_43,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_44,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_45,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_46,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_47,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_48,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_49,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_5,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_50,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_51,SGBTR,test,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_52,SGBTR,validation,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_53,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_54,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_55,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_56,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_57,SGBTR,train,20,2483.0,True,True,2,10.0,20.0,"10,20"
SGBTR_58,SGBTR,train,20,2344.0,True,True,2,10.0,20.0,"10,20"
SGBTR_59,SGBTR,train,20,2219.0,True,True,2,10.0,20.0,"10,20"
SGBTR_6,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_60,SGBTR,train,20,2107.0,True,True,2,10.0,20.0,"10,20"
SGBTR_61,SGBTR,test,20,2007.0,True,True,2,10.0,20.0,"10,20"
SGBTR_62,SGBTR,validation,20,1916.0,True,True,2,10.0,20.0,"10,20"
SGBTR_63,SGBTR,train,20,1832.5,True,True,2,10.0,20.0,"10,20"
SGBTR_64,SGBTR,train,20,1756.0,True,True,2,10.0,20.0,"10,20"
SGBTR_65,SGBTR,train,20,1685.0,True,True,2,10.0,20.0,"10,20"
SGBTR_66,SGBTR,train,20,1619.5,True,True,2,10.0,20.0,"10,20"
SGBTR_67,SGBTR,train,20,1559.0,True,True,2,10.0,20.0,"10,20"
SGBTR_68,SGBTR,train,20,1502.0,True,True,2,10.0,20.0,"10,20"
SGBTR_69,SGBTR,train,20,1449.0,True,True,2,10.0,20.0,"10,20"
SGBTR_7,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_70,SGBTR,train,20,1399.5,True,True,2,10.0,20.0,"10,20"
SGBTR_71,SGBTR,test,20,1353.5,True,True,2,10.0,20.0,"10,20"
SGBTR_72,SGBTR,validation,20,1310.5,True,True,2,10.0,20.0,"10,20"
SGBTR_73,SGBTR,train,20,1269.5,True,True,2,10.0,20.0,"10,20"
SGBTR_74,SGBTR,train,20,1231.5,True,True,2,10.0,20.0,"10,20"
SGBTR_75,SGBTR,train,20,1195.0,True,True,2,10.0,20.0,"10,20"
SGBTR_76,SGBTR,train,20,1161.0,True,True,2,10.0,20.0,"10,20"
SGBTR_77,SGBTR,train,20,1129.5,True,True,2,10.0,20.0,"10,20"
SGBTR_78,SGBTR,train,20,1098.5,True,True,2,10.0,20.0,"10,20"
SGBTR_79,SGBTR,train,20,1070.0,True,True,2,10.0,20.0,"10,20"
SGBTR_8,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_80,SGBTR,train,20,1042.5,True,True,2,10.0,20.0,"10,20"
SGBTR_81,SGBTR,test,20,1017.0,True,True,2,10.0,20.0,"10,20"
SGBTR_82,SGBTR,validation,20,992.0,True,True,2,10.0,20.0,"10,20"
SGBTR_83,SGBTR,train,20,968.5,True,True,2,10.0,20.0,"10,20"
SGBTR_84,SGBTR,train,20,946.5,True,True,2,10.0,20.0,"10,20"
SGBTR_85,SGBTR,train,20,925.0,True,True,2,10.0,20.0,"10,20"
SGBTR_86,SGBTR,train,20,905.0,True,True,2,10.0,20.0,"10,20"
SGBTR_87,SGBTR,train,20,885.5,True,True,2,10.0,20.0,"10,20"
SGBTR_88,SGBTR,train,20,866.5,True,True,2,10.0,20.0,"10,20"
SGBTR_89,SGBTR,train,20,849.0,True,True,2,10.0,20.0,"10,20"
SGBTR_9,SGBTR,train,20,,False,False,2,10.0,20.0,"10,20"
SGBTR_90,SGBTR,train,20,832.0,True,True,2,10.0,20.0,"10,20"
SGBTR_91,SGBTR,test,20,815.5,True,True,2,10.0,20.0,"10,20"
SGBTR_92,SGBTR,validation,20,800.0,True,True,2,10.0,20.0,"10,20"
SGBTR_93,SGBTR,train,20,785.0,True,True,2,10.0,20.0,"10,20"
SGBTR_94,SGBTR,train,20,770.5,True,True,2,10.0,20.0,"10,20"
